127.0.0.1, 2012-11-06 01:55:54, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.017000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/default/site, HTTP/1.1, 200, 0.094000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/default/site, HTTP/1.1, 200, 0.114000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/default/site, HTTP/1.1, 200, 0.082000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
00
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:15, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:16, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:16, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 304, 0.118000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.124000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/images/folder.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 12:44:17, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 12:44:18, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.785000
127.0.0.1, 2012-11-13 12:44:19, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 12:44:19, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 12:44:20, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.031000
127.0.0.1, 2012-11-13 12:44:21, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.023000
127.0.0.1, 2012-11-13 13:16:40, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-13 13:16:40, GET, /welcome/default/index, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-11-13 13:16:43, GET, /admin/default/index, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-11-13 13:16:46, POST, /admin/default/index, HTTP/1.1, 303, 0.041000
127.0.0.1, 2012-11-13 13:16:46, GET, /admin/default/site, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-11-13 13:16:47, POST, /admin/default/check_version, HTTP/1.1, 500, 0.780000
127.0.0.1, 2012-11-13 13:16:47, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.926000
127.0.0.1, 2012-11-13 13:16:54, GET, /pro/default/index, HTTP/1.1, 303, 0.033000
127.0.0.1, 2012-11-13 13:16:54, GET, /pro/default/user/login, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-11-13 13:16:56, POST, /pro/default/user/login, HTTP/1.1, 303, 0.106000
127.0.0.1, 2012-11-13 13:16:56, GET, /pro/default/index, HTTP/1.1, 200, 0.072000
127.0.0.1, 2012-11-13 13:17:24, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-13 13:17:24, GET, /welcome/default/index, HTTP/1.1, 200, 0.034000
127.0.0.1, 2012-11-13 13:17:26, GET, /admin/default/index, HTTP/1.1, 303, 0.019000
127.0.0.1, 2012-11-13 13:17:26, GET, /admin/default/site, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-13 13:17:28, GET, /admin/default/twitter.load, HTTP/1.1, 200, 2.008000
127.0.0.1, 2012-11-13 13:17:29, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.116000
127.0.0.1, 2012-11-13 13:17:31, GET, /pro/appadmin/index, HTTP/1.1, 200, 0.096000
127.0.0.1, 2012-11-13 13:17:35, GET, /pro/appadmin/select/db, HTTP/1.1, 200, 0.066000
127.0.0.1, 2012-11-13 13:18:07, GET, /pro/default/dele, HTTP/1.1, 303, 0.057000
127.0.0.1, 2012-11-13 13:18:07, GET, /pro/default/index, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/appadmin/select/db, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 13:18:10, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 13:18:32, POST, /pro/default/index, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-13 13:18:46, POST, /pro/default/index, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-13 13:19:06, POST, /pro/default/index, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-11-13 13:19:21, POST, /pro/default/index, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-11-13 13:19:24, GET, /pro/default/relate, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-11-13 13:19:35, POST, /pro/default/relate, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-11-13 13:19:45, POST, /pro/default/relate, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 13:19:51, POST, /pro/default/relate, HTTP/1.1, 200, 0.119000
127.0.0.1, 2012-11-13 13:19:54, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-11-13 13:21:04, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-11-13 13:21:04, GET, /welcome/default/index, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-11-13 13:21:06, GET, /admin/default/index, HTTP/1.1, 303, 0.016000
127.0.0.1, 2012-11-13 13:21:06, GET, /admin/default/site, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 13:21:08, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.885000
127.0.0.1, 2012-11-13 13:21:11, GET, /welcome/default/index, HTTP/1.1, 200, 0.038000
127.0.0.1, 2012-11-13 13:21:17, GET, /admin/default/site, HTTP/1.1, 200, 0.090000
127.0.0.1, 2012-11-13 13:21:18, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.980000
127.0.0.1, 2012-11-13 13:21:18, GET, /admin/default/design/welcome, HTTP/1.1, 200, 0.236000
127.0.0.1, 2012-11-13 13:21:22, GET, /admin/default/edit/welcome/controllers/default.py, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-11-13 13:21:32, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 13:24:08, GET, /, HTTP/1.1, 303, 0.003000
127.0.0.1, 2012-11-13 13:24:08, GET, /welcome/default/index, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 13:24:10, GET, /admin/default/index, HTTP/1.1, 303, 0.016000
127.0.0.1, 2012-11-13 13:24:10, GET, /admin/default/site, HTTP/1.1, 200, 0.079000
127.0.0.1, 2012-11-13 13:24:11, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.936000
127.0.0.1, 2012-11-13 13:24:13, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.145000
127.0.0.1, 2012-11-13 13:24:19, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-11-13 13:24:23, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 13:24:34, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.058000
127.0.0.1, 2012-11-13 13:27:21, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-11-13 13:27:34, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-13 13:27:34, GET, /welcome/default/index, HTTP/1.1, 200, 0.038000
127.0.0.1, 2012-11-13 13:27:35, GET, /admin/default/index, HTTP/1.1, 303, 0.030000
127.0.0.1, 2012-11-13 13:27:35, GET, /admin/default/site, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-11-13 13:27:37, GET, /admin/default/twitter.load, HTTP/1.1, 200, 1.252000
127.0.0.1, 2012-11-13 13:27:37, GET, /pro/default/index, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-11-13 13:27:39, GET, /pro/default/relate, HTTP/1.1, 200, 0.044000
127.0.0.1, 2012-11-13 13:27:41, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.075000
127.0.0.1, 2012-11-13 13:27:41, GET, /pro/default/interactive_tree.css, HTTP/1.1, 404, 0.031000
127.0.0.1, 2012-11-13 13:27:41, GET, /pro/default/interactive_tree.css, HTTP/1.1, 404, 0.037000
127.0.0.1, 2012-11-13 13:27:41, GET, /pro/default/trig_map.json, HTTP/1.1, 404, 0.036000
127.0.0.1, 2012-11-13 15:33:29, GET, /admin/default/index, HTTP/1.1, 200, 1.111000
127.0.0.1, 2012-11-13 15:33:34, POST, /admin/default/index, HTTP/1.1, 303, 0.093000
127.0.0.1, 2012-11-13 15:33:34, GET, /admin/default/site, HTTP/1.1, 200, 0.325000
127.0.0.1, 2012-11-13 15:33:36, GET, /admin/default/twitter.load, HTTP/1.1, 200, 1.211000
127.0.0.1, 2012-11-13 15:33:36, POST, /admin/default/check_version, HTTP/1.1, 500, 1.446000
127.0.0.1, 2012-11-13 15:33:36, GET, /pro/default/index, HTTP/1.1, 303, 0.172000
127.0.0.1, 2012-11-13 15:33:36, GET, /pro/default/user/login, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-11-13 15:33:38, POST, /pro/default/user/login, HTTP/1.1, 303, 0.093000
127.0.0.1, 2012-11-13 15:33:38, GET, /pro/default/index, HTTP/1.1, 200, 0.111000
127.0.0.1, 2012-11-13 15:33:40, GET, /pro/default/relate, HTTP/1.1, 200, 0.059000
127.0.0.1, 2012-11-13 15:33:42, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-11-13 15:33:42, GET, /pro/default/interactive_tree.css, HTTP/1.1, 404, 0.037000
127.0.0.1, 2012-11-13 15:33:42, GET, /pro/default/interactive_tree.css, HTTP/1.1, 404, 0.050000
127.0.0.1, 2012-11-13 15:33:43, GET, /pro/default/trig_map.json, HTTP/1.1, 404, 0.050000
127.0.0.1, 2012-11-13 15:34:16, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-11-13 15:34:22, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.144000
127.0.0.1, 2012-11-13 15:34:32, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-11-13 15:34:39, GET, /admin/default/edit/pro/views/default/index.html, HTTP/1.1, 200, 0.109000
127.0.0.1, 2012-11-13 15:34:49, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-11-13 15:34:52, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.066000
127.0.0.1, 2012-11-13 15:34:54, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-11-13 15:34:57, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.074000
127.0.0.1, 2012-11-13 15:35:01, GET, /admin/default/edit/pro/views/default/index.html, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-11-13 15:35:11, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.034000
127.0.0.1, 2012-11-13 15:35:33, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-13 15:35:40, GET, /pro/default/index, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-11-13 15:35:42, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-11-13 15:35:49, GET, /pro/default/graph, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-11-13 15:35:54, GET, /pro/default/index, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-11-13 15:36:04, GET, /pro/default/relate, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-11-13 15:36:13, GET, /pro/default/relate, HTTP/1.1, 200, 0.066000
127.0.0.1, 2012-11-13 15:36:15, GET, /pro/default/index, HTTP/1.1, 200, 0.061000
127.0.0.1, 2012-11-13 15:36:19, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-11-13 15:36:19, GET, /welcome/default/index, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-11-13 15:36:22, GET, /admin/default/index, HTTP/1.1, 303, 0.014000
127.0.0.1, 2012-11-13 15:36:22, GET, /admin/default/site, HTTP/1.1, 200, 0.090000
127.0.0.1, 2012-11-13 15:36:23, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.842000
127.0.0.1, 2012-11-13 15:36:23, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.143000
127.0.0.1, 2012-11-13 15:36:27, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-11-13 15:36:37, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.033000
127.0.0.1, 2012-11-13 15:36:41, GET, /admin/default/edit/pro/views/default/relate.html, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-11-13 15:36:51, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.036000
127.0.0.1, 2012-11-13 15:37:18, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.085000
127.0.0.1, 2012-11-13 15:37:20, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.057000
127.0.0.1, 2012-11-13 15:37:27, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.073000
127.0.0.1, 2012-11-13 15:37:38, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.034000
127.0.0.1, 2012-11-13 15:38:12, POST, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.110000
127.0.0.1, 2012-11-13 15:38:30, POST, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-11-13 15:38:33, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-11-13 15:38:42, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.042000
127.0.0.1, 2012-11-13 15:38:43, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.033000
127.0.0.1, 2012-11-13 15:38:47, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.094000
127.0.0.1, 2012-11-13 15:39:11, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.044000
127.0.0.1, 2012-11-13 15:39:46, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.046000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.046000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.049000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:39:50, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:39:52, GET, /pro/default/index.html, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-11-13 15:39:55, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.134000
127.0.0.1, 2012-11-13 15:40:00, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.087000
127.0.0.1, 2012-11-13 15:40:03, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-11-13 15:40:07, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.013000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.013000
127.0.0.1, 2012-11-13 15:40:10, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-11-13 15:40:13, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.033000
127.0.0.1, 2012-11-13 15:40:21, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.535000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:40:23, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:40:35, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-11-13 15:40:38, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:40:40, GET, /pro/default/index1.html, HTTP/1.1, 200, 0.069000
127.0.0.1, 2012-11-13 15:40:48, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.086000
127.0.0.1, 2012-11-13 15:40:54, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.143000
127.0.0.1, 2012-11-13 15:41:15, GET, /admin/default/peek/pro/views/default/index.html, HTTP/1.1, 200, 0.046000
127.0.0.1, 2012-11-13 15:41:18, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.159000
127.0.0.1, 2012-11-13 15:41:22, GET, /pro/default/index1, HTTP/1.1, 200, 0.069000
127.0.0.1, 2012-11-13 15:41:25, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.159000
127.0.0.1, 2012-11-13 15:41:27, GET, /pro/default/index, HTTP/1.1, 200, 0.052000
127.0.0.1, 2012-11-13 15:41:30, GET, /admin/default/design/pro, HTTP/1.1, 200, 0.143000
127.0.0.1, 2012-11-13 15:41:42, GET, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 15:41:52, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-11-13 15:41:56, POST, /admin/default/edit/pro/controllers/default.py, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/static/js/calendar.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/static/js/web2py.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-11-13 15:42:02, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:42:03, GET, /pro/default/index1.html, HTTP/1.1, 404, 0.036000
127.0.0.1, 2012-11-13 15:43:19, GET, /pro/default, HTTP/1.1, 303, 0.053000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/default/user/login, HTTP/1.1, 200, 0.045000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/static/css/calendar.css, HTTP/1.1, 200, 0.007000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/static/js/jquery.js, HTTP/1.1, 200, 0.007000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/static/js/calendar.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/static/js/web2py.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-11-13 15:43:20, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-11-13 15:43:20, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-11-13 15:43:36, POST, /pro/default/user/login, HTTP/1.1, 303, 0.052000
127.0.0.1, 2012-11-13 15:43:36, GET, /pro/default/index, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-11-13 15:43:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-11-13 15:43:41, GET, /pro/default/relate, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-11-13 15:43:41, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-11-13 15:43:44, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.055000
127.0.0.1, 2012-11-13 15:43:44, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-11-13 15:43:46, GET, /pro/default/index1.html, HTTP/1.1, 404, 0.027000
127.0.0.1, 2012-11-13 15:43:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-11-13 15:45:35, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-11-13 15:45:35, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-11-13 15:49:12, GET, /pro/default/, HTTP/1.1, 200, 0.070000
127.0.0.1, 2012-11-13 15:49:40, GET, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.066000
127.0.0.1, 2012-11-13 15:49:50, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-11-13 15:49:55, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.047000
127.0.0.1, 2012-11-13 15:50:00, POST, /admin/default/edit/pro/views/default/kruskal.html, HTTP/1.1, 200, 0.051000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/default/, HTTP/1.1, 200, 0.050000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-11-13 15:50:05, GET, /pro/static/css/calendar.css, HTTP/1.1, 304, 0.001000
